Local;Data;Horário;ID do Trabalho;Título;Autor(es);Orientador(es);Resumo
Faculdade Nacional de Direito Bloco: --- Salão Nobre;23 Sep / TER;14:30 às 17:30h;6339;LINGUAGEM JURÍDICA E ACESSO À JUSTIÇA: UMA ANÁLISE EMPÍRICA DAS DECISÕES DA COMISSÃO FUNDIÁRIA DO TRF DA 2ª REGIÃO;ELEONORA MESQUITA CEIA;THIAGO TEIXEIRA DE JESUS;"Trata-se de pesquisa empírica em andamento que visa analisar criticamente o nível de formalismo linguístico empregado em decisões judiciais do Tribunal Regional Federal da 2ª Região (TRF-2), especificamente aquelas proferidas pela sua Comissão Fundiária, instituída pela Resolução CNJ nº 510/2023, visando avaliar a compatibilidade da linguagem utilizada nessas decisões com o direito fundamental de acesso à justiça. O acesso à justiça é entendido aqui de forma abrangente, indo além do simples acesso formal ao Poder Judiciário. Teoricamente, a pesquisa se apoia em dois eixos principais. O primeiro, ""acesso à justiça"", utiliza Mauro Cappelletti e Bryant Garth (1988), que discutem a necessidade de superar barreiras sociais, econômicas e institucionais que marginalizam determinadas populações. Complementando essa perspectiva, utiliza-se a crítica de Boaventura de Sousa Santos (2007), que aborda as exclusões estruturais produzidas pelo sistema jurídico tradicional. Norberto Bobbio (2010) reforça a relevância da linguagem clara e transparente como elemento essencial à democracia e à efetivação dos direitos fundamentais. No segundo eixo, relacionado à linguagem jurídica, hermetismo e democratização, a pesquisa se ancora nas reflexões de Luis Alberto Warat (2001), que denuncia o juridiquês como um idioma opaco e excludente, produtor de silêncios e barreiras afetivas, impedindo a escuta e o reconhecimento dos sujeitos no processo. Complementa-se essa perspectiva com a análise de Celestina Vitória Moraes Sytia (2002), que sistematiza as instâncias linguísticas do direito - normativa, performativa e ideológica - revelando como a linguagem jurídica opera como dispositivo de poder e reprodução institucional de exclusões sociais. Metodologicamente, adota-se a Análise Crítica do Discurso (ACD) conforme Norman Fairclough e Teun van Dijk, organizada em três níveis integrados: análise textual (identificação e categorização de termos técnicos, construções complexas e recursos herméticos), prática discursiva (produção, circulação e recepção das decisões judiciais no TRF-2) e prática social (impactos sociais, políticos e simbólicos do formalismo linguístico). Pretende-se, assim, aprofundar o debate acadêmico sobre o acesso à justiça e fornecer subsídios para práticas institucionais que democratizem a linguagem jurídica."
Faculdade Nacional de Direito Bloco: --- Salão Nobre;23 Sep / TER;14:30 às 17:30h;6569;STF E OVERRULING (IN)CONSTITUCIONAL: UMA ANÁLISE DA ADI 7.633 E SEUS IMPACTOS PARA A ORDEM CONSTITUCIONAL;BRUNO RODRIGUES VIEIRA;ELEONORA MESQUITA CEIA;"Com o fim das grandes guerras, inaugurou-se um novo paradigma jurídico: a Constituição passou a ser dotada de força normativa e vinculante. Seus guardiões seriam os Tribunais Constitucionais, protagonistas centrais de uma era marcada pela ascensão da democracia constitucional. No Brasil, contudo, esse modelo só se firmaria após a promulgação da Constituição de 1988, em meio ao processo de redemocratização do país. Com um papel inicialmente tímido, o Supremo Tribunal Federal (STF) passou, de forma gradual e muitas vezes em passos silenciosos, a ocupar maior espaço na arena política nacional (Arguelhes; Ribeiro, 2018). Não tardou para que a Corte — especialmente seus ministros — se consolidasse como um dos principais players do jogo político brasileiro (Lunardi, 2018). Acompanhando um movimento global de expansão do poder judiciário, o STF passou a afirmar, com maior intensidade, as competências que lhe foram atribuídas pelo constituinte originário (Barroso, 2012). Entretanto, seus passos não seriam mais silenciosos. Pelo contrário, passariam a ecoar em cada esfera do regime democrático brasileiro. A ordem constitucional também mudava junto com o Tribunal. O Supremo, através de seu controle abstrato de constitucionalidade, passaria a efetivar direitos fundamentais frente à inércia do Congresso Nacional – papel evidenciado em julgamentos paradigmáticos, como as ADPFs nº 54 e nº 132. No entanto, os avanços sociais obtidos nesse período foram seguidos por um ambiente crescente de instabilidade democrática, sobretudo a partir de 2019. Com esse novo contexto institucional, o Tribunal passava a assumir formas nunca antes vistas. Superando seus precedentes, técnica empreendida através do overruling – consistente na superação explícita de orientação anteriormente adotada pelo próprio tribunal (Câmara, 2024) –, a Corte Constitucional incorreria em violações ao processo constitucional –como o caso de o STF ter assumido a possibilidade de transacionar no âmbito do controle abstrato de constitucionalidade, medida incompatível com a lógica objetiva da ação direta, além do crescimento do número de decisões monocráticas (Arguelhes; Ribeiro, 2018). Desse modo, a presente pesquisa busca, através de uma análise bibliográfica, identificar eventuais violações ao processo constitucional no âmbito da ADI 7.633, bem como seus potenciais impactos para a ordem constitucional e ao regime democrático brasileiro. Seu objetivo é evidenciar possíveis anomalias identificadas na jurisdição constitucional, a fim de fomentar o debate. A escolha do objeto justifica-se pela centralidade político-econômica do tema da desoneração da folha de pagamento, que mobiliza interesses do Poder Executivo e do Legislativo. O Supremo, ao assumir, neste caso, o papel de conciliador de interesses, pode ter inaugurado um possível overruling incompatível, por si só, com o espírito emanado do controle de constitucionalidade, que pode gerar impactos à legitimidade e autoproteção da Corte Constitucional."
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: 3 andar Sala 35;23 Sep / TER;18:30 às 20:30h;5841;A ÉTICA CONDICIONADA AO VENCEDOR E A DESUMANIZAÇÃO NA IMINÊNCIA DO CONFLITO: O CASO DAS ILHAS MARSHALL.;MARIA LUIZA RODRIGUES MENDES DE SOUZA;MAURICIO METRI;"Sob guarda-chuva atômico, conforme alguns autores, a Guerra Fria iniciou-se. Com ela, surgia uma nova ordem mundial, marcada por uma bipolaridade político-econômica que estabelecia uma disputa militar-tecnológica entre Estados Unidos e União Soviética. Em tal contexto, os territórios insulares do Centro-Pacífico se consolidaram como espaços estratégicos para a efetivação dos interesses estadunidenses, a partir da ampliação de seu perímetro de segurança e influência para as fímbrias da Eurásia, como conceituado por Spykman (1942). Frente ao horizonte da destruição mútua – estruturado por uma conjuntura embasada no poder ofensivo nuclear – desencadeou-se um processo de experimentos armamentistas desumanos. Assim, a corrida militar, em especial de armamento nuclear, que esteve no cerne da Guerra Fria, “exigiu” das potências a escolha de territórios – muitos deles marítimos – para experimentações. No caso dos EUA, esse movimento expressou-se na cronologia de testes nucleares realizados nas Ilhas Marshall (1946-1958), iniciada com a Operação Crossroads (1946). Paradoxalmente, esses testes ocorreram no mesmo período que os Estados Unidos encabeçaram a formalização da Declaração Universal dos Direitos Humanos (um marco no estabelecimento de normas básicas de proteção humana no âmbito das Nações Unidas). Em tal período, impôs-se uma lógica de dominação militar, dependência econômica e invisibilidade dessas violações humanitárias nas Ilhas Marshall — em flagrante contradição com os princípios estabelecidos em 1948 —, evidenciando a tensão entre ética e a possibilidade de iminência de um conflito. Além de demonstrar, também, o tensionamento inerente à dissimulação de propor um novo código ético, ao passo que se evita assumir pleno compromisso com ele, recorrendo a um discurso de proteção humanitária pontual e orientado exclusivamente por interesses próprios. Sob tal contexto, objetiva-se analisar a geoestratégia estadunidense no Pacífico durante a Era Nuclear; examinando os impactos geopolíticos e humanitários das experimentações, como parte do paradoxo de uma estratégia de expansão militar e de desenvolvimento nuclear estadunidense vinculado ao cumprimento limitado da DUDH. Essa produção apoia-se, desse modo, em conceitos como geoestratégia, Direitos Humanos e o tensionamento entre ética humanitarista e a ótica militar. Adota-se uma perspectiva que entende que a força dinamizadora do Sistema Internacional é a pressão competitiva da guerra – associada a uma visão geohistórica. Desse modo, acerca da estratégia metodológica adotada, reitera-se a realização de uma pesquisa exploratória, a partir de um levantamento da cronologia de testes seguido de uma análise das contradições com Declaração, através de uma revisão de literatura de fontes primárias e secundárias —; a fim de avaliar a dialética do conflito e o modo como a política nuclear estadunidense, legitimada por um discurso de segurança, criou uma lacuna no que tange a proteção dos Direitos Humanos."
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: 3 andar Sala 35;23 Sep / TER;18:30 às 20:30h;6352;SEM PERDER A TERNURA: A RESISTÊNCIA DO SOCIALISMO EM CUBA DURANTE O PERÍODO ESPECIAL EM TEMPOS DE PAZ;LENIN CONRADO GOMES FERREIRA;MAURICIO METRI;Há pouco mais de meio século, Cuba sofre embargos severos da agressiva política estadunidense. A história das sanções estadunidenses tem início ainda no processo revolucionário cubano, em 1958, à venda de armas para a ilha de Cuba, se estendendo, posteriormente, ao âmbito do comércio internacional de outros produtos, após o novo governo revolucionário - guiado por Fidel Castro - estatizar as refinarias de petróleo de propriedade estadunidense, em 1960. Apesar dos embargos e sanções crescentes por parte dos Estados Unidos, a forte relação construída entre Cuba e a União Soviética (URSS) no período da Guerra Fria (1947-1991) acabou contribuindo para a sustentação do governo revolucionário, mantendo Cuba como um agente no cenário econômico internacional, com a integração da ilha ao bloco comunista. No entanto, após o fim da Guerra Fria, o desmantelamento do bloco comunista com o fim da URSS e a queda do Conselho por Assistência Mútua (COMECON) - organização de integração econômica do bloco comunista - Cuba se viu em um solitário limbo econômico, tendo dificuldades ao comercializar com o exterior e sofrendo com um grave problema de restrição externa (escassez de divisas internacionais), decorrentes, sobretudo, das sanções estadunidenses. Esse período foi chamado em Cuba de “Período Especial em Tempos de Paz”, ou somente, Período Especial (1991-2000), em que o governo socialista teve que tomar medidas urgentes para mitigar os efeitos da grande crise gerada pelo fim da URSS e pelos constantes ataques estadunidenses. Nesse sentido, o objetivo central deste trabalho é analisar as estratégias do governo cubano de manutenção do governo socialista e mitigação da crise e da restrição externa durante o chamado Período Especial. A hipótese é de que, em Cuba, o governo procurou reduzir a restrição externa por meio da economia do turismo, da ampliação da produção e da exportação agrícola e, especialmente, da diplomacia. Aqui abordaremos principalmente o conceito de diplomacia social, desenvolvido no trabalho de Silva, Johnson e Arce (2014), em que os autores entendem que Cuba utilizou da expansão de seus serviços médicos, educacionais e culturais como uma reconfiguração do internacionalismo socialista nos tempos de crise. Cabe sinalizar que o trabalho é a continuação de outro já apresentado: “ENTRE EMBARGOS E RESISTÊNCIA: A SOBREVIVÊNCIA DO GOVERNO SOCIALISTA EM CUBA DURANTE O PERÍODO ESPECIAL EM TEMPOS DE PAZ”. Esse trabalho tem como referencial teórico uma análise sistêmica, estruturada a partir da rivalidade entre os Estados Unidos e Cuba, assumindo que os Estados operam a partir da pressão competitiva, constituída como a principal força dinamizadora e hierarquizadora do Sistema Internacional, dentro de um olhar geo-histórico. Como metodologia, utiliza-se uma abordagem analítica e ampla revisão bibliográfica, além de fontes primárias. Espera-se evidenciar a estratégia de resistência do governo cubano diante da assimetria de poder com os Estados Unidos.
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: Térreo Sala 13;23 Sep / TER;18:30 às 20:30h;387;VIOLÊNCIA PSICOLÓGICA, GÊNERO E A SUBJETIVAÇÃO NA LUTA ANTICOLONIAL: AS MULHERES NA INDEPENDÊNCIA DA ARGÉLIA;MARINA JUNQUEIRA CLETO BITTENCOURT SIQUEIRA;TADEU MORATO MACIEL;"Este trabalho analisa o papel das mulheres e a questão de gênero na guerra de independência da Argélia, com foco na violência psicológica e nos processos de subjetivação em contextos coloniais. A partir dos escritos de Frantz Fanon e Bell Hooks, busca-se compreender como o colonialismo francês operou não apenas por meio da força militar, mas também através do controle simbólico dos corpos femininos e da imposição de estruturas de gênero hierarquizadas. A pergunta que orienta a pesquisa é: de que modo a violência psicológica colonial incidiu sobre as subjetividades das mulheres argelinas e como essas mulheres atuaram na desconstrução simbólica da dominação francesa? Parte-se da hipótese de que a violência psicológica foi um instrumento central da pacificação colonial, ao mesmo tempo em que a atuação das mulheres desestabilizou as narrativas coloniais e contribuiu para a emergência de novas subjetividades de resistência. A metodologia adotada é qualitativa, com ênfase na análise decolonial de discurso, conforme proposta por autores como Walter Mignolo, Aníbal Quijano e Catherine Walsh, permitindo examinar criticamente as narrativas coloniais e as formas simbólicas de opressão articuladas a gênero e raça. A análise será conduzida principalmente por meio de revisão bibliográfica, centrada nos discursos presentes em três obras fundamentais: Inside the Battle of Algiers: Memoir of a Woman Freedom Fighter, de Zohra Drif (2017); Femmes au combat: la guerre d'Algérie (1954-1962), de Djamila Amrane (1993); e Libertação nacional argelina e papéis de gênero: a participação feminina na guerra de independência e a construção da mulher no estado pós-colonial, de Amanda K. Antonette e Laiza Fortes Siqueira (2024). Complementarmente, serão colhidos documentos históricos e reportagens no acervo digital do Centre des Archives Nationales d’Algérie. Fanon oferece uma chave para pensar a violência como ruptura psíquica e política, enquanto Hooks permite articular gênero, colonialidade e resistência dentro dos próprios movimentos de libertação."
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: Térreo Sala 13;23 Sep / TER;18:30 às 20:30h;2211;Mulheres na diplomacia brasileira: uma análise da interseccionalidade entre raça e gênero AUTORES E ORIENTADORES: ARIADNE ALVES FRANCA,EMERSON MAIONE DE SOUZA TRABALHO: 2770 TITULO: GÊNERO E COMÉRCIO: O ENFOQUE FEMINISTA NA POLÍTICA EXTERNA DE CHILE, MÉXICO E COLÔMBIA.;ARIANE RODER FIGUEIRA;MARIA EDUARDA SOUZA RODRIGUES;"Esse trabalho tem como objetivo investigar como a interseccionalidade entre raça e gênero molda as trajetórias de mulheres negras na diplomacia brasileira, uma carreira historicamente caracterizada por elitismo, branquitude e masculinidade. A partir da análise de documentos institucionais, dados estatísticos, relatórios públicosn e literatura acadêmica nacional e internacional, buscou-se compreender os desafios enfrentados por essas mulheres no ingresso, permanência e ascensão dentro do Ministério das Relações Exteriores. A autora atuou individualmente na concepção, pesquisa e redação do trabalho, sob orientação acadêmica, adotando uma metodologia qualitativa fundamentada nas teorias da interseccionalidade de Kimberlé Crenshaw e nos estudos feministas em relações internacionais. O estudo revela que, apesar de avanços recentes, como a criação do Programa Federal de Ações Afirmativas do Itamaraty, a Bolsa-Prêmio de Vocação para a Diplomacia e a Associação de Mulheres Diplomatas do Brasil, a presença de mulheres negras na carreira diplomática permanece extremamente limitada. Em 2024, elas representavam apenas 3,23% do corpo diplomático brasileiro, concentrando-se nos níveis iniciais da carreira e sendo praticamente ausentes nos postos de maior prestígio. Dentre os principais entraves identificados, estão: a cultura institucional excludente do Itamaraty; o racismo estrutural; a divisão sexual do trabalho, que impõe múltiplas jornadas e limitações profissionais às mulheres negras; e a ausência de dados com recorte interseccional. Além disso, políticas afirmativas existentes, embora fundamentais, ainda apresentam fragilidades em sua implementação. Conclui-se que a transformação do Itamaraty em um espaço verdadeiramente inclusivo exige medidas estruturais que vão além da inclusão formal, como ações afirmativas duradouras, produção de dados interseccionais e um compromisso institucional com a equidade. A consolidação de uma política externa feminista e interseccional no Brasil não é apenas uma demanda ética, mas uma necessidade estratégica para uma diplomacia representativa e legítima, capaz de refletir a diversidade da sociedade brasileira no cenário internacional."
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: Térreo Sala 13;23 Sep / TER;18:30 às 20:30h;2774;EQUIDADE DE GÊNERO NOS NEGÓCIOS INTERNACIONAIS;ARIANE RODER FIGUEIRA;MARIA LUISA PAES MARCIANO CARNEIRO;Nas últimas décadas, a igualdade de gênero ganhou destaque nas agendas internacionais de desenvolvimento.Com a implementação da Agenda 2030 da ONU, especialmente do Objetivo de Desenvolvimento Sustentável (ODS) 5 — que visa “alcançar a igualdade de gênero e empoderar todas as mulheres e meninas” — diversos países passaram a adotar políticas públicas para fortalecer o papel das mulheres na economia e no comércio exterior. Nesse contexto, a internacionalização de políticas de gênero, impulsionada por tratados, cooperações técnicas e programas de organismos multilaterais como ONU Mulheres,OMC,BID e CEPAL, tem promovido ações concretas na América Latina. Iniciativas como SheTrades, Elas Exportam, PROEQUIDAD e Mujer Exporta buscam reduzir barreiras ao comércio exterior para empresas lideradas por mulheres, oferecendo capacitação, financiamento e acesso a mercados globais. Este estudo visa diagnosticar e analisar políticas públicas inclusivas de apoio às mulheres nos negócios internacionais, com foco em países latino-americanos signatários do Arranjo Global de Comércio e Gênero — Brasil, Argentina, Chile, Colômbia, México, Peru, Costa Rica e Equador. Além disso, investiga a dimensão supranacional do tema, considerando o avanço das questões de gênero em acordos comerciais e agendas multilaterais.A moldura teórica baseia-se na Análise de Política Externa, que reconhece a influência mútua entre política externa e políticas públicas domésticas. Metodologicamente,adota-se uma abordagem qualitativa, adequada para compreender contextos e historicidades de fenômenos complexos, por meio do método de estudos de casos múltiplos, tendo as políticas públicas como unidade de análise. A coleta de dados foi realizada a partir da análise de bases e relatórios de organizações internacionais como Banco Mundial,UNCTAD,WAIPA,ONU Mulheres e o sistema GATE (Global Accountability and Tracking of Evaluation Use), que monitora programas em países signatários. Foram também mapeadas iniciativas do International Trade Center (ITC), agência conjunta da OMC e ONU. A plataforma SheTrades Outlook reuniu dados de diversos países sobre mulheres e comércio internacional. Complementarmente, utilizaram-se bases quantitativas como o Global Gender Gap Index, do Fórum Econômico Mundial. No âmbito regional, foram analisados dados da Comissão Interamericana de Mulheres, da Divisão de Assuntos de Gênero da CEPAL, do Observatório de Igualdade de Gênero da América Latina e Caribe (ECOSOC-CEPAL) e da Associação Latino-Americana de Integração (ALADI).Ao diagnosticar os mercados emergentes latino- americanos, este estudo contribui para o avanço das teorias que analisam o Sul Global sob uma perspectiva não colonialista.Também busca mapear tendências e desafios da equidade de gênero no comércio internacional,subsidiando gestores públicos na formulação de políticas e identificação de boas práticas nacionais e internacionais, alinhadas aos ODS,com especial foco no empoderamento econômico feminino (ODS 5).
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: 1 andar Sala 16;23 Sep / TER;18:30 às 20:30h;2897;AMAZÔNIA E DEFESA: ENTRE A RECONSTRUÇÃO INSTITUCIONAL E A PRESENÇA DO MILITARISMO AMBIENTAL NO GOVERNO LULA 3.0;ADRIANA MARQUES;LAIS SIMOES LIMA;O presente trabalho procura analisar a atuação do Ministério da Defesa na Amazônia durante o governo de Luiz Inácio Lula da Silva (2023–2026), com o intuito de identificar eventuais transformações em comparação ao governo de Jair Bolsonaro (2016-2022) e examinar a relação entre discurso e práticas militares na região Amazônica, tomando como ponto de partida a hipótese de que, apesar de mudanças institucionais promovidas pela nova gestão, ainda persiste elementos estruturais da gestão do ex-presidente Jair Bolsonaro, especialmente no que diz respeito à lógica securitária da presença militar na região. A pesquisa adota uma abordagem qualitativa, com base em análise documental e bibliográfica, concentrando-se em artigos que discutem a reestruturação ministerial do governo Lula e as disputas em torno do militarismo e da ecologia política na Amazônia contemporânea. Os dados sugerem que o discurso ambiental e inclusivo do atual governo coexiste com práticas que mantêm a centralidade da defesa nacional na condução da política amazônica. Assim, em vez de uma ruptura, observa-se uma reconfiguração do papel militar no novo contexto. A militarização ambiental, portanto, não foi desmontada, mas adaptada a um novo contexto discursivo. Através do exposto, o trabalho propõe uma reflexão sobre os limites da desmilitarização da política ambiental no Brasil e sobre os desafios para a construção de um modelo de soberania baseado na justiça climática e na pluralidade territorial amazônica.
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: 1 andar Sala 16;23 Sep / TER;18:30 às 20:30h;2986;Percepções sobre violência, paz e poder entre jovens no Rio de Janeiro;"ANAÍS MORAES LEITÃO DE OLIVEIRA; ANNA CLARA MARQUES FERREIRA; GILBERTO CARVALHO DE OLIVEIRA; KAIKE FERREIRA MOTA";NAIARA SANTOS COUTINHO;A pesquisa busca compreender o aspecto subjetivo ligado à violência, explorando as percepções de jovens estudantes do ensino médio e superior no Rio de Janeiro. O foco está na definição de violência, suas expressões, dinâmicas e como os jovens se veem como potenciais vítimas. Utilizando os Estudos da Paz como referencial teórico, o trabalho também explora o conceito de paz, seus valores e tangibilidade na visão dos participantes, além de abordar o conceito de poder e empoderamento. O objetivo geral é analisar as percepções dos jovens sobre paz, violência e poder, a partir de questões específicas, como a definição e vivência desses conceitos, discursos naturalizados sobre violência e sua relação com a transformação social. A pesquisa também explora obstáculos percebidos para a promoção da paz e formas percebidas de mudar a estrutura de poder sem recorrer a métodos violentos. A compreensão da violência abrange suas dimensões direta, estrutural e simbólica. A análise de narrativas busca identificar a dimensão simbólica da violência, explorando discursos normalizados que definem parâmetros como paz, justiça e legitimidade, afetando as percepções da violência. O conceito de poder é introduzido para problematizar a relação entre dimensões simbólicas e estruturais da violência, investigando áreas em que os participantes se sentem empoderados ou desempoderados. A metodologia é qualitativa, visando capturar a dimensão subjetiva das percepções. A pesquisa se concentra no Rio de Janeiro, contribuindo para um projeto mais amplo de análise comparada a outras cidades do Brasil. Os participantes são estudantes de ensino médio e graduação, tanto em instituições públicas quanto privadas, com idades entre 16 e 21 anos. Os procedimentos incluem grupos focais gravados em áudio e atividades escritas, totalizando uma hora de participação. O trabalho é acadêmico, visando divulgar resultados em eventos e periódicos científicos, além de contribuir para a formação de alunos e promover uma interação transformadora entre pesquisadores e a sociedade por meio de atividades de extensão.
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: 1 andar Sala 16;23 Sep / TER;18:30 às 20:30h;3408;"CRIME ORGANIZADO, FUTEBOL E A ASCENSÃO DAS ""BETS"" NA AMÉRICA LATINA: HISTÓRIA, PERIGOS ATUAIS E PROBLEMAS FUTUROS";DIOGO MONTEIRO DARIO;GABRIEL FERREIRA DE ALMEIDA;"A pesquisa apresenta o estudo sobre como as organizações criminosas se associam ao futebol na América Latina, com foco em México e Brasil, e como a ascensão dos sites de apostas, conhecidos como “bets”, podem gerar novas oportunidades para o crime organizado se associar com o futebol. As organizações criminosas estão presentes em diversos locais da América e suas atuações se diversificam muito, com o mundo cada vez mais globalizado e a criação de mecanismos de transferência e conversão de capital de forma cada vez mais rápida essas organizações atuam quase como “multinacionais” em alguns países. Essas novas possibilidades atraem o crime organizado para áreas diferentes, como o entretenimento, porém por vezes durante a história grupos criminosos usaram o futebol para lavarem dinheiro e lavarem sua própria imagem, trazendo a questão de “como convencer o torcedor que o dono do time que ele torce, que agora vive uma grande fase, é uma contraventor?”. O trabalho se divide em três partes: 1) O recolhimento de notícias da região para compreender o tamanho do problema e os países onde ocorrem; 2) A percepção de atualmente Brasil e México serem líderes em notícias sobre e a soberania da Lavagem de Dinheiro entre os tipos de contravenção; 3) História do crime organizado e o futebol em Brasil e México e a entrada das “Bets” na situação. O objetivo é analisar os mecanismos pelos quais a ascensão dos sites de apostas facilita e potencializa a associação de organizações criminosas com o futebol no Brasil e México, investigando como essa dinâmica pode resultar em maiores ganhos financeiros e na 'lavagem de imagem' para esses grupos. A metodologia da pesquisa é de caráter quali-quanti, com a análise quantitativa sendo feita partir da compilação e categorização de diversas noticias latino-americanas que asseguram a centralidade da questão no Brasil e no México, onde identificou-se o tipo de infração e também a presença das plataformas de apostas. Já o caráter qualitativo está em aprofundar a compreensão do funcionamento dos mecanismos das ""bets"" e o histórico dos países com a lavagem de dinheiro antes das empresas de apostas criarem um novo caminho para esses contraventores, para que ao fim seja possivel identificar como ocorre essa relação e os novos desafios que surgem a partir dessa possibilidade. A pesquisa busca agregar com dados, histórico dos grupos e participações modernas deles. Portanto, o estudo busca compreender o tema para entender o tamanho do problema que podemos observar caso não criemos políticas que fiscalizem a situação."
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: 1 andar Sala 16;23 Sep / TER;18:30 às 20:30h;3704;ROTAS DE REFÚGIO SAHELIANAS: OS IMPACTOS DA CRISE DE SEGURANÇA NO SAHEL PARA A ÁFRICA OCIDENTAL;"DIOGO MONTEIRO DARIO; JOSE RICARDO DE OLIVEIRA ARAUJO";RACHEL SILVA DA ROCHA COUTINHO ANTUNES;Em 2024, a região do Sahel foi classificada como “epicentro do terrorismo global” por diversos veículos midiáticos e organizações anti-terrorismo. Essa crise de segurança, somada a uma conjuntura marcada por instabilidade sociopolítica e condições climáticas extremas, tem alimentado rotas de refugiados que saem do Sahel em direção aos países costeiros da África Ocidental. Devido à porosidade de muitas fronteiras na região, essas movimentações são de difícil monitoramento, gerando um fluxo descontrolado de migrantes. Segundo dados do Alto Comissariado das Nações Unidas para os Refugiados (ACNUR), de março de 2025, estima-se que mais de 2 milhões de africanos do Sahel sejam refugiados ou requerentes de asilo, além de outros 3 milhões classificados como deslocados internos. Considerando a posição da África Ocidental no entorno estratégico brasileiro e buscando contribuir com a academia nacional a partir de uma análise atual dos transbordamentos da crise de segurança no Sahel, o escopo dessa pesquisa é responder a pergunta: quais as razões e impactos políticos, econômicos e sociais dos fluxos migratórios do Sahel para a África Ocidental? Investigando essa conjuntura, tem-se como objetivo geral a caracterização das motivações e consequências políticas, econômicas e sociais dos fluxos migratórios do Sahel para a África Ocidental. Ademais, espera-se também identificar as principais rotas de refúgio da região e entender o impacto da problemática na salvaguarda dos direitos dos refugiados, especialmente no âmbito internacional. A hipótese da pesquisa é que as sanções internacionais impostas a países do Sahel e o agravamento da atividade terrorista são fatores determinantes para os deslocamentos forçados, o que pressiona as economias da África Ocidental e estimula a formulação de arranjos multilaterais voltados à estabilização da região. Sobre o substrato teórico desta pesquisa, essa produção acadêmica partirá de premissas da estudos migratórios, com destaque para o princípio de non-refoulement e os preceitos estabelecidos na Convenção Relativa ao Estatuto dos Refugiados de 1951 e em seu protocolo de de 1967. Acerca da estratégia metodológica, essa pesquisa se inicia com um panorama quantitativo e geográfico das rotas de refúgio da região. Em seguida, serão delineados os principais fatores que motivam esses deslocamentos e as consequências para a África Ocidental. Por fim, serão levantadas reflexões acerca desses movimentos migratórios e a dinâmica internacional de proteção dos direitos dos refugiados. Dessa forma, espera-se cumprir com o objetivo central desse estudo e promover uma discussão frutífera das dinâmicas migratórias no Sul Global, especialmente no continente africano.
