Local;Data;Horário;ID do Trabalho;Título;Autor(es);Orientador(es);Resumo
FCC - Museu Nacional - Biblioteca Bloco: Andar: Auditório;24 Sep / QUA;10:20 às 12:20h;3747;ESTIMANDO AS POPULAÇÕES DE FREGATA MAGNIFICENS E SULA LEUCOGASTER A PARTIR DE IMAGENS AÉREAS DE COLÔNIA REPRODUTIVA NO RIO DE JANEIRO;"CARLO LEOPOLDO BEZERRA FRANCINI; GIULIANO MüLLER BRUSCO; LARISSA SCHMAUDER TEIXEIRA DA CUNHA; PAULO CESAR DE PAIVA";THAIS GOMES DA SILVA;Estudos populacionais de aves marinhas são tradicionalmente realizados com levantamentos terrestres. Recentemente, imagens de drones passaram a ser utilizadas nesses trabalhos, apresentando resultados similares às técnicas tradicionais. Ambos os métodos estão sendo usados para monitorar importantes colônias do Atlântico Sul, de Sula leucogaster (atobá-pardo) e Fregata magnificens (fragata), no Monumento Natural do Arquipélago das Ilhas Cagarras (MONA Cagarras). O presente trabalho visa avaliar o uso de drone para quantificar os ninhos de atobás-pardos e fragatas no MONA Cagarras, estimar o tamanho de suas populações reprodutivas, e comparar esse método com a amostragem terrestre. Os dados apresentados nesse estudo são do Projeto de Monitoramento de Ilhas Costeiras (PMIC) (ABIO 1419/2022), executado pelo Instituto Mar Adentro. O PMIC é uma exigência do licenciamento ambiental federal, conduzido pelo IBAMA, para exploração de Gás Natural e Petróleo pela Petrobras no Pólo Pré-Sal da Bacia de Santos. As imagens de drone foram feitas mensalmente, entre dezembro de 2023 e novembro de 2024, sendo a ilha Cagarra fotografada em sua totalidade e a Redonda parcialmente, devido às suas dimensões e ao difícil acesso. Os voos foram realizados do costão das ilhas, 30 metros acima do solo, por um operador e monitorados por um assistente e buscando minimizar a perturbação às aves. Foram gerados ortomosaicos georreferenciados, analisados no programa ArcGIS Pro, sobrepostos por uma malha com parcelas de 100 m², numeradas para facilitar a contagem manual. Os ninhos de cada espécie foram identificados pela presença de ovos, filhotes, por suas características ou indícios. Uma tabela foi preenchida com o número de ninhos em cada parcela, entre outros dados. A amostragem terrestre foi realizada mensalmente por uma equipe do PMIC, em áreas sorteadas na Cagarra e na face norte da Redonda, com a contagem de todos os ninhos dentro de 15 parcelas de 100m² em cada ilha. A coleta de dados foi concluída e já foram contabilizados os ninhos em ortomosaicos de 10 meses. Nos resultados preliminares do censo aéreo, o mês com o menor número de ninhos de atobá-pardo foi dezembro e para fragata foi abril, com 131 e 602 ninhos, respectivamente. O pico no número de ninhos ocorreu em julho para os atobás, com 1.037, e em setembro para as fragatas, com 5.601, sendo as populações das áreas amostradas estimadas em cerca de 2.000 indivíduos de atobá-pardo e 11.200 de fragata. A razão entre as densidades de ninhos/ha dos dois métodos indica que o levantamento terrestre estima mais ninhos do que o censo aéreo, em média 3 vezes mais de atobá e 1,4 vezes mais de fragata. Dentre as próximas etapas estão as análises da efetividade do método com drone, que depende de fatores que influenciam na detectabilidade dos objetos, e de custo-benefício. Esse trabalho contribuirá na conservação dos ninhais no MONA Cagarras e para futuros estudos de outras espécies em colônias reprodutivas de difícil acesso.
FCC - Museu Nacional - Biblioteca Bloco: Andar: Auditório;24 Sep / QUA;10:20 às 12:20h;3986;LISTA PRELIMINAR DAS BORBOLETAS (PAPILIONOIDEA) DA RPPN SANTUÁRIO DO CARAÇA, MINAS GERAIS, BRASIL;THAMARA ZACCA;VITÓRIA CRISTINA VEIGA DOS SANTOS;Estima-se que existam cerca de 18 mil espécies de borboletas (Lepidoptera: Papilionoidea) em escala global (Espeland et al., 2018), das quais 3.553 estão registradas no Brasil (Carneiro et al., 2024). Todas as famílias de Papilionoidea ocorrem no Brasil, o que evidencia a expressiva diversidade do grupo no país. Inventários faunísticos desempenham um papel crucial não somente na ampliação do conhecimento dos táxons e sua biogeografia, mas também cumpre uma função determinante no desenvolvimento de medidas voltadas para conservação da fauna local. Apesar da notoriedade do grupo, são escassos os estudos voltados à elaboração de listas de espécies de borboletas nacionais, gerando uma grande lacuna no conhecimento da entomofauna brasileira. Santos et al. (2008) relataram que até aquele ano haviam sido registrados apenas 134 trabalhos semelhantes, concentrados principalmente nas regiões Sudeste e Sul do país. A Reserva Particular do Patrimônio Natural Santuário do Caraça (RPPNSC) se localiza na divisa dos municípios de Catas Altas e Santa Bárbara, Minas Gerais, Brasil, com 12.403 hectares. A RPPNSC está situada em área de transição entre os biomas Mata Atlântica e Cerrado, ambos altamente ameaçados, e abriga significativa diversidade biológica. Apesar da importância ecológica e histórica, a RPPNSC permanece pouco estudada, especialmente em relação aos invertebrados, não havendo registros sobre as borboletas locais. Este trabalho tem como objetivo principal a elaboração de uma lista preliminar de espécies das borboletas registradas na RPPNSC baseada nos espécimes depositados no novo acervo da Coleção Entomológica do Museu Nacional (MNRJ), coletados em novembro de 2022. Para ampliar a diversidade taxonômica na lista, serão utilizados registros de borboletas da região obtidos na plataforma de ciência cidadã iNaturalist entre novembro de 2024 e maio de 2025, com identificações validadas por meio de literatura específica. No total, foram identificadas 6 famílias, 95 gêneros e 107 espécies, das quais 10 estão como morfotipos. Os registros estão divididos da seguinte forma: Nymphalidae (38,6%), Hesperiidae (20,0%), Riodinidae (16,8%), Pieridae (13,2%), Papilionidae (6,8%) e Lycaenidae (4,6%). Foram encontrados 189 registros de Papilionoidea no iNaturalist, totalizando 95 gêneros e 97 espécies, distribuídas nas famílias Nymphalidae (73 gêneros, 58 espécies), Hesperiidae (38 gêneros, 27 espécies), Riodinidae (27 gêneros, 26 espécies), Pieridae (26 gêneros, 23 espécies), Papilionidae (19 gêneros, 19 espécies) e Lycaenidae (6 gêneros, 5 espécies). Apenas 10 espécies coincidem com exemplares da coleção. Hedylidae foi a única família não registrada na coleção e no iNaturalist. A elaboração da primeira lista de borboletas da RPPNSC é crucial, inventários sistematizados são essenciais para compreensão da real biodiversidade de espécies na região, especialmente em uma área de transição de biomas, onde é esperada uma elevada diversidade.
FCC - Museu Nacional - Biblioteca Bloco: Andar: Auditório;24 Sep / QUA;10:20 às 12:20h;4345;DESENVOLVIMENTO DE NOVAS METODOLOGIAS PARA SALVAGUARDA DIGITAL DA COLEÇÃO DE TIPOS DO SETOR DE MASTOZOOLOGIA DO MUSEU NACIONAL;"ALDO CACCAVO DE ARAUJO; BRUNNA ALMEIDA; FILIPE SOUZA GUDINHO; JOÃO ALVES DE OLIVEIRA; MAÍRA LAETA";MIGUEL GODINHO ALVARES;Os espécimes-tipo de coleções zoológicas são extremamente importantes, uma vez que são referências primárias em questões taxonômicas. Sabendo-se de tal importância, esse projeto tem como objetivo a confecção de modelos computadorizados tridimensionais dos crânios pertencentes aos espécimes- tipo do acervo de mamíferos do Museu Nacional, no propósito de sua salvaguarda e divulgação. Para tanto, foi utilizada a estereofotogrametria, uma técnica que consiste na captação de imagens por diferentes ângulos por câmera fotográfica com auxílio de uma base giratória programada para rotacionar em ângulos pré-definidos a cada disparo, proporcionando vistas consecutivas e complementares do objeto. Cerca de 150 fotografias de cada espécime são tomadas de diferentes inclinações, 30 em cada rotação completa do crânio. As fotografias são editadas manualmente e submetidas ao algoritmo do programa de modelagem 3D Agisoft PhotoScan através de uma série de passos que produzem o modelo tridimensional. Esses passos consistem na formação de uma nuvem de pontos, seguida da formação de um modelo sólido ao qual é incorporada uma textura. Até o presente, foram finalizados os modelos de 33 dos 90 crânios de tipos primários presentes na coleção, que também serão modelados, todos já fotografados. Como exemplo, será apresentado o modelo tridimensional do crânio do holótipo de Abrawayaomys ruschii (MN 23075), com o maior grau de detalhamento possível oferecido pelo programa. Um manual com passos detalhados para a confecção dos modelos vem sendo elaborado, uma vez que a descrição de tais procedimentos não é comum na literatura. Juntamente com o projeto do protótipo e o protocolo para obtenção automática das fotos, o manual para confecção dos modelos será publicado no formato de artigo. Pretende-se também expandir o acervo digital de modelos tridimensionais para outras partes da coleção que, futuramente, possam ser acessados por pesquisadores pela internet. Por meio deste trabalho espera-se viabilizar o acesso remoto aos tipos com menor risco à sua integridade, bem como criar uma alternativa que possibilite preservar as informações morfológicas em uma base digital externa ao espaço físico da coleção.
FCC - Museu Nacional - Biblioteca Bloco: Andar: Auditório;24 Sep / QUA;10:20 às 12:20h;4769;DISTRIBUIÇÃO ESPACIAL E SELEÇÃO DE HABITAT PELA CORUJINHA−SAPO MEGASCOPS ATRICAPILLA (TEMMINCK, 1822) (AVES: STRIGIDAE) EM UM FRAGMENTO DE MATA ATLÂNTICA NO SUDESTE BRASILEIRO AUTORES E ORIENTADORES: LUIZ PEDREIRA GONZAGA,PAULO CESAR DE PAIVA,VITOR ARNAUD CHAVES TRABALHO: 6271 TITULO: Borboletas da Reserva Biológica União, Rio das Ostras, Rio de Janeiro, Brasil;MIKAELY MOARA;THAMARA ZACCA;"Diferentes espécies precisam de habitats com características específicas, prosperando onde há recursos e condições favoráveis à sobrevivência e reprodução, estabelecendo-se onde esses fatores estão presentes (Block & Brennan 1993). Esse comportamento, chamado de seleção de habitat, influencia muitos processos, como fluxo gênico, dispersão e estrutura de comunidades. Este estudo tem como objetivo mapear a distribuição da corujinha-sapo no Setor Floresta da Tijuca, Parque Nacional da Tijuca (único local com registros da espécie no município do Rio de Janeiro) e investigar a seleção de hábitat pela espécie nessa área. Essa coruja é endêmica da Mata Atlântica e pouco conhecida em relação a sua ecologia e comportamento. Dentre os objetivos específicos, além do mapeamento local da distribuição da espécie, estão: entender a influência de fatores bióticos e abióticos (p. ex. características da vegetação e presença de outras corujas) em sua distribuição; e testar a hipótese de distribuição agrupada, apontada por König & Weick (2008). A distribuição da espécie está sendo mapeada através de amostragens noturnas em 88 pontos previamente marcados e georreferenciados, espaçados entre si por 200 m e distribuídos por todas as principais trilhas e faixas de altitude da área de estudo. A presença da espécie em cada ponto é testada por meio de um protocolo de playback (reprodução eletrônica da vocalização da espécie) adaptado daquele desenvolvido por Peixoto et al. (2021), que será aplicado em ao menos três visitas em noites diferentes em cada ponto (totalizando no mínimo 264 amostragens), permitindo maior confiabilidade na detecção da espécie. Além disso, estão sendo coletados em cada ponto dados sobre variáveis ambientais como ruído ambiental, altitude, temperatura, umidade, proximidade de estrada, presença de outras espécies de corujas e estrutura da vegetação, que serão analisados por Modelos Lineares Generalizados de Efeitos Mistos (GLMMs). O autor, juntamente com os orientadores, atua ativamente na elaboração e execução do protocolo de playback, planejamento logístico, realização das amostragens de campo, coleta e organização de dados ambientais, e posteriormente na análise estatística. Entre setembro de 2024 e abril de 2025 foram feitas 103 amostragens abrangendo todos os pontos, obtendo-se quatro registros da espécie em três pontos distintos. As corujas Pulsatrix koeniswaldiana (Bertoni & Bertoni, 1901) e Megascops choliba (Vieillot, 1817) também foram registradas em diversos pontos, mas sem sobreposição de registros com M. atricapilla. Embora essa ausência chame a atenção, ainda não é possível afirmar se há alguma relação envolvida. Mais amostragens e análises serão necessárias para explorar essa possibilidade. Os resultados esperados devem contribuir para um melhor conhecimento da ecologia e para a conservação de M. atricapilla e outras corujas neotropicais, além de auxiliar no planejamento de ações de manejo em áreas fragmentadas da Mata Atlântica."
FCC - Museu Nacional - Biblioteca Bloco: Andar: Auditório;24 Sep / QUA;10:20 às 12:20h;6365;CONTRIBUIÇÕES SOBRE STENOPHYLLA CORNIGERA WESTWOOD, 1843 (MANTODEA, STENOPHYLLIDAE) E DESCRIÇÃO DA GENITÁLIA FEMININA.;"BERNARDO RODRIGUES FERRAZ; PEDRO GB SOUZA DIAS; PIETRO ALLONZI DE OLIVEIRA";RAPHAEL AQUINO HELEODORO;O gênero Stenophylla Westwood, 1843 é facilmente diferenciado dos outros mantódeos neotropicais por seu vértice com três prolongamentos acentuados e a forma peculiar do último segmento de seus cercos, achatados e alongados. O gênero teve sua posição filogenética alterada ao longo dos anos, sendo o único da família Stenophyllidae. Roy (2005) redescreveu o gênero e as duas espécies conhecidas: Stenophylla cornigera Westwood 1843 e S. lobivertex Lombardo, 2000 e descreveu S. gallardi Roy, 2005. S. cornigera era uma espécie conhecida até então pela descrição original com ilustração do macho (Westwood, 1843:52 e pl. 62:2) e menções posteriores em listas de espécie (ver referências em Roy (2005)). Roy (2005) criou uma chave dicotômica e ilustrações para o macho e fêmea de S. cornigera, incluindo a genitália do macho. O presente projeto tem como objetivo descrever o complexo genital da fêmea de S. cornigera, atualizando a descrição da espécie e apresentando também fotos e ilustrações de ambos os sexos, ninfa e ooteca. Os espécimes estudados compreendem 24 exemplares da coleção entomológica do Museu Nacional, Universidade Federal do Rio de Janeiro (MNRJ), compreendendo 20 ninfas de primeiro ínstar, uma fêmea e três machos adultos. A fêmea adulta foi coletada no Parque Estadual dos Três Picos (Rio de Janeiro, Brasil) por meio de coleta ativa. A genitália foi extraída utilizando uma agulha hipodérmica e posteriormente clarificada com hidróxido de potássio (KOH) a 10% em banho-maria, neutralizado com ácido acético. A genitália feminina é compreendida por três unidades pareadas. As do lado direito foram individualizadas, enquanto as do lado esquerdo foram mantidas intactas na base da genitália, segundo proposto por Ferraz & Souza-Dias (2025). A genitália foi armazenada em microtubo de 1,5 mL contendo glicerina. Após a dissecção, a fêmea foi preservada a seco em alfinete entomológico. As ninfas foram mantidas em via úmida enquanto os machos e ooteca estavam preservados em via seca. Todos os exemplares, peças das genitálias e ooteca foram fotografados utilizando uma Lupa de automontagem Leica M205C e câmera Nikon D7200 equipada com lente macro Nikkor 60mm. O projeto teve suas etapas realizadas no Laboratório de Polyneoptera do MNRJ, e tem como resultado a descrição atualizada da espécie S. cornigera com a adição das descrições inéditas da genitália feminina, protoninfa e ooteca, e uma prancha ilustrada comparativa entre as espécies do gênero Stenophylla. O resumo apresentado é parte de um projeto maior que busca adquirir e reunir informações sobre genitálias de fêmeas das famílias Acanthopidae, Acontisitidae e Stenophyllidae e discutir sobre a sistemática do grupo, além de fomentar o uso da genitália feminina, extremamente subutilizada, como ferramenta taxonômica para identificação de espécies dentro de Mantodea e fonte de sinal filogenético entre clados.
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Sala Multiuso;24 Sep / QUA;13:30 às 15:30h;2075;Ilustrando conhecimento: A importância da arte na divulgação científica;"LAURA DE OLIVEIRA BISTENE; LEONARDO WAISMAN DE AZEVEDO; RITA SCHEEL-YBERT";TAíS CRISTINA JACINTO PINHEIRO CAPUCHO;A região de Guaratiba, localizada na Zona Oeste da cidade do Rio de Janeiro, abriga a maior concentração de sambaquis do município, sendo eles em sua grande maioria encontrados dentro da área de preservação ambiental da Reserva Biológica de Guaratiba (REBIO). Os sambaquis são estruturas monticulares construídas por populações passadas no litoral brasileiro. Eles eram utilizados como locais cerimoniais e funerários ao longo dos séculos, por diversas gerações (SCHEEL-YBERT et al., 2023). Recentemente, as pesquisas em sambaquis de Guaratiba foram retomadas pelo Laboratório de Arqueobotânica e Paisagem do Museu Nacional/UFRJ. Para além das intervenções arqueológicas, tem sido buscada uma aproximação da comunidade local com o patrimônio da região. Consideramos que, para uma maior participação da comunidade na área de conservação patrimonial, é essencial que haja uma identificação e conhecimento sobre o que se está preservando (FLORÊNCIO, 2019). Nesse sentido, estamos desenvolvendo um material de divulgação científica sobre o contexto arqueológico de Guaratiba. Ele será distribuído para a equipe da REBIO Guaratiba, para uso em ações de Educação Ambiental e Patrimonial da Reserva, e poderá ser utilizado em ambientes escolares e educativos. Buscando tornar as informações mais didáticas e visuais para o público, o material conterá diversas ilustrações. Uma das ilustrações que será utilizada já está pronta e retrata um dos sambaquis da região em atividade. A ilustração foi desenvolvida a partir de leituras e pesquisas sobre os povos sambaquianos, com a intenção de levar o observador de volta para o período em que o sambaqui era utilizado. Hoje imaginamos esses sítios como representações opacas, por conta dos poucos vestígios que sobraram com o passar dos anos. Contudo, eram lugares repletos de cores, pessoas, cheiros, movimentos e texturas que a ilustração retrata e busca trazer para o público. Além do estudo desses povos, foi necessário a pesquisa sobre a paisagem, junto da fauna e da flora locais, a fim de tornar a arte mais fiel ao cenário arqueológico. Agora, estamos produzindo um mapa ilustrado de Guaratiba, que contará com representações da biodiversidade regional, registros de sítios arqueológicos, e elementos da paisagem reconhecidos pela comunidade local, incentivando uma identificação com o patrimônio natural e arqueológico da região.
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Sala Multiuso;24 Sep / QUA;13:30 às 15:30h;4144;Imagem e diálogo: as relações entre oralidade e arte/educação nas atividades de extensão do programa Museu Nacional Vive.;"FERNANDA DE LIMA SOUZA; ISABELLA SILVA CAVALCANTE DE ABREU; MILLENA BEATRIZ DE ARAUJO AMARAL";VALÉRIA PEREIRA SILVA;O programa de extensão Museu Nacional Vive conta com uma parcela expressiva de estudantes da Escola de Belas Artes da UFRJ na composição de sua equipe, e essa presença é refletida na realização de suas diversas ações. Este trabalho visa apresentar a aplicação de metodologias de arte/educação e os desdobramentos do uso da oralidade, conceito utilizado na mediação cultural do jogo Giro pelos Subúrbios, na ação de extensão Cineclube Museu Nacional e no curso de Formação de Mediadores para Ações Educativas em Museus, oferecido pela Seção de Assistência ao Ensino, realizados por esses estudantes, bem como as interseções entre ambos. A oralidade é a principal ferramenta da educação museal, principalmente nas nossas ações do programa Museu Nacional Vive, pois o processo de troca com a população se dá através de seu uso. É a partir dela que é possível criar relações entre os conhecimentos científicos e empíricos compartilhados em uma mediação cultural e, assim, transformar o museu em um espaço habitável para os mais diversos públicos, atribuindo sentido e criando um elo de pertencimento entre visitante e acervo.Já a arte, que perpassa todos os ambientes da vida e tem grande potencial de transformação social, não deixa de estar presente no Museu Nacional apesar de este estar voltado para o estudo de ciência e história natural. Ela aparece no design cuidadoso que foi feito para o jogo Giro pelos Subúrbios, na escolha dos filmes para o Cineclube, no uso e leitura da imagem que também é objeto de estudo das artes visuais e através do contato dos cursistas com uma oficina de arte no Curso de Mediadores. A arte também aparece como ferramenta para a abordagem e socialização de conteúdos ligados às diferentes áreas de pesquisa da instituição. Aliadas, oralidade e arte/educação, contribuem para a construção de conhecimentos, para a experiência vivenciada e para a reflexão sobre essa experiência. Os livros “Por uma Pedagogia da Pergunta” de Paulo Freire e Antonio Faundez, “A Abordagem Triangular no Ensino das Artes e Culturas Visuais” por Ana Mae Barbosa e Fernanda Pereira da Cunha e “Arte/Educação como Mediação Cultural e Social” de Ana Mae Barbosa e Rejane Galvão Coutinho são referências fundamentais para a percepção e aproveitamento do conceito de oralidade e da arte educação nas atividades das ações de extensão realizadas no Museu Nacional.
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Sala Multiuso;24 Sep / QUA;13:30 às 15:30h;4492;Segunda edição do Cineclube Museu Nacional: Experiências e Resultados.;"ARISON MARQUES BRANDãO NETO; FERNANDA DE LIMA SOUZA";VINICIUS DE ALBUQUERQUE SANTOS;"Este trabalho tem como objetivo apresentar as experiências dos extensionistas e os dados que serão coletados ao longo da segunda edição do “Cineclube Museu Nacional”, por meio dos formulários de inscrição e das avaliações dos participantes. O evento é desenvolvido pelo projeto de extensão “Um Museu Feito de Gente”, do Museu Nacional/UFRJ. A proposta de um cineclube promovido pela Extensão do Museu visa criar um espaço para debater filmes que abordam diferentes temáticas relacionadas direta ou indiretamente às áreas de pesquisa e atuação do Museu Nacional, aproximando um público diverso das atividades da instituição e debatendo o próprio Museu e sua função social, afirmando que este espaço é — realmente — “feito de gente”. O evento foi inicialmente desenvolvido em 2024.1, por meio de reuniões com a coordenação e os extensionistas, nas quais, dentro de um debate plural, foram definidos o objetivo, a composição das atividades, as formas de divulgação e seleção do público, com critérios de diversidade, sendo a escolha dos temas e dos materiais audiovisuais proposta pelos extensionistas, seguimos essa metodologia nas duas edições. A primeira edição, realizada em 2024.2, tendo 2 encontros, proporcionou momentos significativos de diálogo, reflexão com o público e formação dos extensionistas, permitindo uma compreensão teórica e prática sobre a relação entre Museu e Cinema. Ademais, destacam-se a presença de trabalhadores (55,5%) e de pessoas que nunca haviam participado de atividades no Museu (66,6%). Esses e outros dados coletados serviram de orientação aos extensionistas no aprimoramento da metodologia, na escolha de temas e na definição de estratégias de engajamento. Com isso, nesta segunda edição, o calendário de encontros foi pensado para favorecer a participação de um público trabalhador. As sessões foram programadas para ocorrer aos sábados, com uma edição por mês. Serão realizados quatro encontros presenciais até setembro, buscando, com diferentes filmes e documentários, debater as seguintes temáticas: as representações da alteridade e das trocas culturais; a relação entre território, pertencimento e identidade; as diversas formas de resistência frente ao racismo estrutural no Brasil; e as expressões da diversidade cultural e social brasileira e suas tensões. Com relação à metodologia dos encontros, estes foram divididos em três etapas: apresentação do cineclube e do material audiovisual, exibição do material e debate com convidados sobre as temáticas presentes nas obras.Os debatedores foram selecionados, preferencialmente, entre pesquisadores das diversas áreas do Museu, com o intuito de dialogar sobre a própria instituição a partir das obras exibidas. A ideia do “Cineclube Museu Nacional” mostra-se relevante desde seu início,criando momentos de aproximação entre o público e o Museu, oferecendo um espaço gratuito e coletivo para o lazer, o acesso à cultura e ao debate por meio de filmes, documentários, curtas, entre outros."
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Sala Multiuso;24 Sep / QUA;13:30 às 15:30h;4866;INTERLOCUÇÃO ENTRE CIÊNCIA E ARTE: AÇÕES EDUCATIVAS E MEDIAÇÃO PARA O PÚBLICO INFANTIL NA EXPOSIÇÃO UM MUSEU DE DESCOBERTAS;"FABIANA NASCIMENTO; MARIANA FREIRE DE LIMA";PATRÍCIA BRAGA DO DESTERRO;"Este trabalho tem como objetivo analisar a interlocução entre ciência e arte na exposição “Um Museu de Descobertas”, com foco em atividades voltadas ao público infantil e na integração entre práticas artísticas e científicas. Tendo em vista que a experiência imaginativa é vital para o desenvolvimento da criança em seu processo de compreensão do mundo, tanto em seus aspectos estéticos quanto científicos. Reconhecendo que a criança aprende por meio da brincadeira, e a brincadeira incentiva a aprendizagem e desenvolvimento, é fundamental oferecer ao público infantil o espaço, tempo e condições que favoreçam a interação e apropriação do conhecimento. O projeto de extensão “Um Museu de Descobertas” tem como objetivo principal e metodologia incentivar o contato das crianças com a cultura científica, contribuindo para a sua alfabetização científica, criando assim um ambiente de aprendizagem com o desenvolvimento de ações educativas baseadas em narrativas que reafirmam a participação ativa do visitante como parte integrante do processo de memória e reconstrução do Museu Nacional, despertando o sentimento de pertencimento e reconhecendo as crianças como indivíduos com opiniões, objetivos e capacidade de produzir cultura. Como integrante da equipe de mediação e extensionista, atuo como parte fundamental na criação de um ambiente democrático, promovendo a comunicação entre instituição e público sobre as questões presentes no museu e colaborando no planejamento e concepção de atividades educativas, que buscam a popularização do conhecimento científico do Museu Nacional. A metodologia adotada consiste na análise das ações voltadas ao público infantil desenvolvidas pelo projeto de extensão, com o foco na atuação dos mediadores na interlocução entre arte e ciência na exposição “Um Museu de Descobertas"", com atividades que despertem e estimulem a curiosidade e criatividade das crianças através do lúdico, uma vez que o acervo da exposição pode ser o ponto de vista de várias descobertas, trazendo histórias que podem ser contadas a partir de cada objeto. Essa iniciativa tem a intenção de restabelecer e fortalecer o vínculo diário com o público escolar do Museu Nacional, enquanto sua sede, o Palácio de São Cristóvão, permanece em processo de reconstrução. Organizada em nove módulos, a exposição apresenta objetos do acervo do Museu Nacional, que causaram grandes “descobertas” após o incêndio ocorrido em setembro de 2018. Cada peça revela diferentes histórias, ampliando as possibilidades de leitura e descoberta. Como resultado, esperamos que as crianças se sintam cada vez mais motivadas a explorar o universo científico e artístico, percebendo o Museu como um espaço de troca, diálogo e construção conjunta do conhecimento. Considerando que a aprendizagem é um processo dinâmico, que exige interação contínua entre o indivíduo e o ambiente, espera-se, assim, manter o interesse do público infantil e favorecer sua apropriação do conhecimento."
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Sala Multiuso;24 Sep / QUA;13:30 às 15:30h;5458;Clube Literário Encontros promovendo acessibilidade ao conhecimento científico produzido no Museu Nacional: Crianças entre ciência e literatura.;"GISELLE MACIEIRA PAES; NATHALIA DA COSTA BAPTISTA";PATRÍCIA BRAGA DO DESTERRO;
FCC - Museu Nacional - Biblioteca do Horto Andar: térreo Sala Multiuso;24 Sep / QUA;13:30 às 15:30h;5578;JOGOS EDUCATIVOS E ACESSIBILIDADE: CRIAÇÃO E DESENVOLVIMENTO DE JOGOS EDUCATIVOS NO MUSEU NACIONAL;"ERPHLIN VINICIUS VIEIRA DE ARAUJO; FERNANDA DE LIMA SOUZA";VALÉRIA PEREIRA SILVA;"“Um museu feito de gente” é um dos diversos projetos de extensão existentes no Museu Nacional, pertencentes ao Programa ""Museu Nacional Vive"". Seu propósito consiste em utilizar o espaço e a estrutura museal para a criação de eventos, atividades e outras propostas educativas voltadas para o público geral interno e externo à UFRJ, apresentando o espaço museal e a sua identidade como espaço público, diverso e democrático. As ações são planejadas com base nestes princípios, enfatizando a importância do Museu como espaço plural e heterogêneo. O projeto é composto por Extensionistas Bolsistas, que possuem um papel de protagonismo junto à Coordenação de Extensão para o desenvolvimento de suas atividades. Nos últimos anos, algumas propostas desenvolvidas pelo projeto foram pontos iniciais para o desenvolvimento de jogos educativos, como o “De cara com a ciência”, utilizado para apresentar figuras importantes que construíram a história do Museu Nacional e “Um giro pelos subúrbios”, que foi desenvolvido devido a uma parceria do projeto com um grupo de pesquisa sobre o subúrbio da cidade do Rio de Janeiro, o “Diálogos Suburbanos”. Estes jogos foram utilizados em atividades externas do Museu Nacional para divulgar, ensinar e ser uma forma de lazer educativo para o público. Assim, tendo em vista a importância dos jogos para a educação como um gênero discursivo e como forma de mediar a construção de relações sociais, de identidades e de saberes sobre o mundo, materializados não só no uso da linguagem verbal, como também da visual, da retórica procedimental e de outros elementos (DIAS, 2019), este trabalho pensará a importância do alcance destes jogos como forma de aprendizado e lazer acessíveis. Devido aos meus interesses acadêmicos por conta dos estudos na graduação em Letras - Libras, me interesso por pesquisar e avaliar como a acessibilidade e inclusão estão presentes dentro do desenvolvimento dos jogos educativos e como a utilização destes pode ser fundamental para o debate sobre esta temática, com objetivo de garantir um desenvolvimento baseado no Desenho Universal para Aprendizagem (DUA), que consiste na elaboração de estratégias para acessibilidade de todos, tanto em termos físicos quanto em termos de serviços, produtos e soluções (ZERBATO, 2018). Este trabalho tem como objetivo apresentar os jogos já desenvolvidos e como são feitas essas adaptações de acordo com os diversos públicos presentes nas atividades. A proposta consiste em utilizar o desenho universal como estratégia para que esses jogos possam atingir mais pessoas e também desenvolver atividades através deste processo metodológico, sejam elas acessíveis ou informativas a respeito de temas relacionados à acessibilidade, pois no contexto de museus, os experimentos interativos possibilitam a iniciativa e a ação dos visitantes sobre eles, e o conhecimento construído nessa interação envolve o prazer de uma descoberta (BORGES, 2015)."
